"Pin Code","OLD","Name of Location ","State Name","Zone","Region","Cntrl St.","EXP","CGO","SFC","To Pay","COD","Station Type "
641065,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","Y","Associate Station"
641101,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641102,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641103,"CJB","Coimbatore","Tamil Nadu",,"SOUTH","CJB","Y","N","N","N","N","Associate Station"
641104,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641105,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641106,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641107,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641108,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641109,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641110,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641111,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641112,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641113,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641114,"CJB","Coimbatore","Tamil Nadu",,"SOUTH","CJB","Y","N","N","N","N","Associate Station"
641115,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641116,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641117,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641118,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641120,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641201,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641202,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641301,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641302,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641303,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641304,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641305,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641401,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641402,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641404,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641405,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641406,"CJB","Coimbatore","Tamil Nadu",,"SOUTH","CJB","Y","N","N","N","Y","Associate Station"
641407,"CJB","Coimbatore","Tamil Nadu",,"SOUTH","CJB","Y","N","N","N","Y","Associate Station"
641408,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
641603,"NGL","Nagercoil","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
641604,"NGL","Nagercoil","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
641605,"NGL","Nagercoil","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
641606,"NGL","Nagercoil","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
641607,"NGL","Nagercoil","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Associate Station"
642001,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642002,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642003,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642004,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642005,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642007,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642051,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642052,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642053,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642054,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642055,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642101,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642102,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642103,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642104,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642105,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642106,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642107,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642108,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642109,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642110,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642111,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642112,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642113,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642114,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642115,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642116,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642117,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642118,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642119,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642122,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642123,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642124,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642125,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642126,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642127,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642128,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642129,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642130,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642131,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642132,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642133,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642134,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642135,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642136,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642137,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642138,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642139,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642140,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642141,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642142,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642143,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642144,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642145,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642146,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642147,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642148,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642149,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642152,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642153,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
642154,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643001,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643002,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643003,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643004,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643005,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643006,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643007,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643051,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643052,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643053,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643054,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643055,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643101,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643102,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643103,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643104,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643105,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643106,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643201,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643202,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643203,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643204,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643205,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643206,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643207,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643209,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643210,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643211,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643212,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643213,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643214,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643215,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643216,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643217,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643218,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643219,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643220,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643221,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
643222,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
666213,"CJB","Coimbatore","Tamil Nadu","C","SOUTH","CJB","Y","N","N","N","N","Aramex Own Station"
670001,"CAA","Cannanore","Kerala","B","SOUTH","COK","Y","Y","Y","Y","N","Associate Station"
670002,"CAA","Cannanore","Kerala","B","SOUTH","COK","Y","Y","Y","Y","N","Associate Station"
670003,"CAA","Cannanore","Kerala","B","SOUTH","COK","Y","Y","Y","Y","N","Associate Station"
670004,"CAA","Cannanore","Kerala","B","SOUTH","COK","Y","Y","Y","Y","N","Associate Station"
670005,"CAA","Cannanore","Kerala","B","SOUTH","COK","Y","Y","Y","Y","N","Associate Station"
670006,"CAA","Cannanore","Kerala","B","SOUTH","COK","Y","Y","Y","Y","N","Associate Station"
670008,"CAA","Cannanore","Kerala","B","SOUTH","COK","Y","Y","Y","Y","N","Associate Station"
670009,"CAA","Cannanore","Kerala","B","SOUTH","COK","Y","Y","Y","Y","N","Associate Station"
670010,"CAA","Cannanore","Kerala","B","SOUTH","COK","Y","Y","Y","Y","N","Associate Station"
670011,"CAA","Cannanore","Kerala","B","SOUTH","COK","Y","Y","Y","Y","N","Associate Station"
670012,"CAA","Cannanore","Kerala","B","SOUTH","COK","Y","Y","Y","Y","N","Associate Station"
670013,"CAA","Cannanore","Kerala","B","SOUTH","COK","Y","Y","Y","Y","N","Associate Station"
670014,"CAA","Cannanore","Kerala","B","SOUTH","COK","Y","Y","Y","Y","N","Associate Station"
670101,"CAA","Cannanore","Kerala","C","SOUTH","COK","Y","N","N","N","N","Associate Station"
670633,"CAA","Cannanore","Kerala","C","SOUTH","COK","Y","N","N","N","N","Associate Station"
670741,"CAA","Cannanore","Kerala","C","SOUTH","COK","Y","N","N","N","N","Associate Station"
673001,"CLT","Calicut","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
673002,"CLT","Calicut","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
673003,"CLT","Calicut","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
673004,"CLT","Calicut","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
673005,"CLT","Calicut","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
673006,"CLT","Calicut","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
673007,"CLT","Calicut","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
673008,"CLT","Calicut","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
673009,"CLT","Calicut","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
673010,"CLT","Calicut","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
673011,"CLT","Calicut","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
673012,"CLT","Calicut","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
673013,"CLT","Calicut","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
673014,"CLT","Calicut","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
673015,"CLT","Calicut","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
673016,"CLT","Calicut","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
673017,"CLT","Calicut","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
673018,"CLT","Calicut","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
673019,"CLT","Calicut","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
673020,"CLT","Calicut","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
673021,"CLT","Calicut","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
673024,"CLT","Calicut","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
673026,"CLT","Calicut","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
673032,"CLT","Calicut","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
673101,"CLT","Calicut","Kerala","C","SOUTH","COK","Y","N","N","N","N","Associate Station"
673201,"CLT","Calicut","Kerala","C","SOUTH","COK","Y","N","N","N","N","Associate Station"
673202,"CLT","Calicut","Kerala","C","SOUTH","COK","Y","N","N","N","N","Associate Station"
673205,"CLT","Calicut","Kerala","C","SOUTH","COK","Y","N","N","N","N","Associate Station"
673305,"CLT","Calicut","Kerala","C","SOUTH","COK","Y","N","N","N","N","Associate Station"
673570,"CLT","Calicut","Kerala","C","SOUTH","COK","Y","N","N","N","N","Associate Station"
673571,"CLT","Calicut","Kerala","C","SOUTH","COK","Y","N","N","N","N","Associate Station"
673572,"CLT","Calicut","Kerala","C","SOUTH","COK","Y","N","N","N","N","Associate Station"
673636,"TIR","Tirur","Kerala","C","SOUTH","COK","Y","N","N","N","N","Associate Station"
673638,"TIR","Tirur","Kerala","C","SOUTH","COK","Y","N","N","N","N","Associate Station"
676101,"TIR","Tirur","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
676102,"TIR","Tirur","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
676103,"TIR","Tirur","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
676104,"TIR","Tirur","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
676105,"TIR","Tirur","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
676106,"TIR","Tirur","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
676107,"TIR","Tirur","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
676108,"TIR","Tirur","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
676109,"TIR","Tirur","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
676110,"TIR","Tirur","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
676126,"TIR","Tirur","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
676206,"TIR","Tirur","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
676304,"TIR","Tirur","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
676322,"TIR","Tirur","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
676503,"TIR","Tirur","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
676519,"TIR","Tirur","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
676552,"TIR","Tirur","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
678001,"PGT","Palghat","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
678002,"PGT","Palghat","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
678003,"PGT","Palghat","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
678004,"PGT","Palghat","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
678005,"PGT","Palghat","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
678006,"PGT","Palghat","Kerala","B","SOUTH","COK","Y","Y","Y","Y","Y","Associate Station"
