SKU,Code,mrp,wholesale_price,Mk UP,Promotion Type
15739,BLR0060288,210,70,3,B1G1
15740,BLR0060289,210,70,3,B1G1
15741,BLR0060290,251,83,3.024096386,B1G1
15742,BLR0060291,464,154,3.012987013,B1G1
15743,BLR0060292,464,154,3.012987013,B1G1
15744,BLR0060293,464,154,3.012987013,B1G1
15745,BLR0060294,251,83,3.024096386,B1G1
15746,BLR0060296,251,83,3.024096386,B1G1
15747,BLR0060297,251,83,3.024096386,B1G1
15748,BLR0060298,251,83,3.024096386,B1G1
15749,BLR0060299,437,145,3.013793103,B1G1
15750,BLR0060300,142,47,3.021276596,B1G1
15751,BLR0060301,437,145,3.013793103,B1G1
15752,BLR0060302,251,83,3.024096386,B1G1
15753,BLR0060303,142,47,3.021276596,B1G1
15754,BLR0060304,142,47,3.021276596,B1G1
15755,BLR0060305,142,47,3.021276596,B1G1
15756,BLR0060306,251,83,3.024096386,B1G1
15758,BLR0060308,437,145,3.013793103,B1G1
15759,BLR0060309,142,47,3.021276596,B1G1
15760,BLR0060310,142,47,3.021276596,B1G1
15761,BLR0060311,142,47,3.021276596,B1G1
15763,BLR0060313,464,154,3.012987013,B1G1
15765,BLR0060315,131,43,3.046511628,B1G1
15766,BLR0060316,131,43,3.046511628,B1G1
15767,BLR0060317,131,43,3.046511628,B1G1
15768,BLR0060318,131,43,3.046511628,B1G1
15769,BLR0060319,464,154,3.012987013,B1G1
15770,BLR0060320,464,154,3.012987013,B1G1
15771,BLR0060321,464,154,3.012987013,B1G1
15772,BLR0060322,464,154,3.012987013,B1G1
15773,BLR0060323,464,154,3.012987013,B1G1
15774,BLR0060324,464,154,3.012987013,B1G1
15775,BLR0060325,464,154,3.012987013,B1G1
15776,BLR0060326,464,154,3.012987013,B1G1
15777,BLR0060327,464,154,3.012987013,B1G1
15778,BLR0060328,464,154,3.012987013,B1G1
15779,BLR0060329,464,154,3.012987013,B1G1
16129,SRT0050350,72,32,2.25,20%
16134,SRT0050355,130,59,2.203389831,20%
16135,SRT0050356,110,49,2.244897959,20%
16136,SRT0050357,88,39,2.256410256,20%
16137,SRT0050358,110,49,2.244897959,20%
16138,SRT0050359,116,52,2.230769231,20%
16139,SRT0050360,84,38,2.210526316,20%
16140,SRT0050361,135,61,2.213114754,20%
16412,BLR0050172,27,6,4.5,B1G1
16413,BLR0050173,27,6,4.5,B1G1
16415,BLR0050175,27,6,4.5,B1G1
16416,BLR0050176,27,6,4.5,B1G1
16418,BLR0050178,27,6,4.5,B1G1
16422,BLR0050184,27,6,4.5,B1G1
16424,BLR0050186,27,6,4.5,B1G1
16426,BLR0050188,27,6,4.5,B1G1
16427,BLR0050189,27,6,4.5,B1G1
16429,BLR0050191,27,6,4.5,B1G1
16430,BLR0050192,27,6,4.5,B1G1
16431,BLR0050193,27,6,4.5,B1G1
16435,BLR0050197,27,6,4.5,B1G1
16437,BLR0050199,27,6,4.5,B1G1
16438,BLR0050200,27,6,4.5,B1G1
16441,BLR0050203,27,6,4.5,B1G1
16442,BLR0050204,27,6,4.5,B1G1
16444,BLR0050206,27,6,4.5,B1G1
16470,SRT0061261,156,70,2.228571429,20%
16472,SRT0061263,174,78,2.230769231,20%
16479,MUM0160607,72,36,2,15%
16484,MUM0160612,14,6,2.333333333,30%
16485,MUM0160613,14,6,2.333333333,30%
16486,MUM0160614,14,6,2.333333333,30%
16489,MUM0160617,14,6,2.333333333,30%
16490,MUM0160618,14,6,2.333333333,30%
16491,MUM0160619,14,6,2.333333333,30%
16494,MUM0160622,24,11,2.181818182,15%
16496,MUM0160624,20,9,2.222222222,20%
16498,MUM0160626,27,13,2.076923077,15%
16500,MUM0160628,11,5,2.2,20%
16501,MUM0160629,11,5,2.2,20%
16502,MUM0160630,11,5,2.2,20%
16503,MUM0160631,11,5,2.2,20%
16506,MUM0160634,11,5,2.2,20%
16507,MUM0160635,11,5,2.2,20%
16508,MUM0160636,11,5,2.2,20%
16509,MUM0160637,11,5,2.2,20%
16511,MUM0160639,41,20,2.05,15%
16526,MUM0160654,15,7,2.142857143,15%
16576,SRT0040503,91,45,2.022222222,15%
16579,SRT0040506,98,49,2,15%
16584,SRT0040511,88,43,2.046511628,15%
16587,SRT0040514,84,41,2.048780488,15%
16588,SRT0040515,84,41,2.048780488,15%
16625,BLR0200488,26,10,2.6,B1G1
16631,BLR0200494,27,10,2.7,B1G1
16632,BLR0200495,35,13,2.692307692,B1G1
16638,BLR0200501,26,10,2.6,B1G1
16696,MUM0080094,162,81,2,15%
16806,BLR1060001,44,11,4,B1G1
16807,BLR1060002,44,11,4,B1G1
16809,BLR1060004,44,11,4,B1G1
16810,BLR1060005,44,11,4,B1G1
16811,BLR1060006,41,10,4.1,B1G1
16813,BLR1060008,44,11,4,B1G1
16814,BLR1060009,44,11,4,B1G1
16815,BLR1060010,44,11,4,B1G1
16817,BLR1060012,44,11,4,B1G1
16818,BLR1060013,44,11,4,B1G1
16819,BLR1060014,44,11,4,B1G1
16820,BLR1060015,44,11,4,B1G1
16821,BLR1060016,44,11,4,B1G1
16823,BLR1060018,44,11,4,B1G1
16824,BLR1060019,44,11,4,B1G1
16825,BLR1060020,44,11,4,B1G1
16826,BLR1060021,44,11,4,B1G1
16827,BLR1060022,44,11,4,B1G1
16855,MUM0300028,226,112,2.017857143,15%
16873,BLR1060023,46,13,3.538461538,B1G1
16874,BLR1060024,46,13,3.538461538,B1G1
16875,BLR1060025,46,13,3.538461538,B1G1
16876,BLR1060026,46,13,3.538461538,B1G1
16877,BLR1060027,46,13,3.538461538,B1G1
16878,BLR1060028,46,13,3.538461538,B1G1
16879,BLR1060029,46,13,3.538461538,B1G1
16880,BLR1060030,46,13,3.538461538,B1G1
16881,BLR1060031,46,13,3.538461538,B1G1
16882,BLR1060032,46,13,3.538461538,B1G1
16883,BLR1060033,46,13,3.538461538,B1G1
16884,BLR1060034,46,13,3.538461538,B1G1
16885,BLR1060035,46,13,3.538461538,B1G1
16886,BLR1060036,46,13,3.538461538,B1G1
16887,BLR1060037,46,13,3.538461538,B1G1
16888,BLR1060038,46,13,3.538461538,B1G1
16889,BLR1060039,46,13,3.538461538,B1G1
16890,BLR1060040,46,13,3.538461538,B1G1
16891,BLR1060041,46,13,3.538461538,B1G1
16892,BLR1060042,46,13,3.538461538,B1G1
16893,BLR1060043,46,13,3.538461538,B1G1
16939,BLR1040001,71,23,3.086956522,B1G1
16940,BLR1040002,54,17,3.176470588,B1G1
16942,BLR1040004,162,54,3,B1G1
16943,BLR1040005,82,27,3.037037037,B1G1
16944,BLR1040006,104,34,3.058823529,B1G1
16945,BLR1040007,74,24,3.083333333,B1G1
16946,BLR1040008,48,15,3.2,B1G1
16947,BLR1040009,55,18,3.055555556,B1G1
16948,BLR1040010,82,27,3.037037037,B1G1
16949,BLR1040011,74,24,3.083333333,B1G1
16950,BLR1040012,104,34,3.058823529,B1G1
17014,MUM0300144,24,11,2.181818182,15%
17092,SRT0040521,88,39,2.256410256,20%
17095,SRT0040524,88,39,2.256410256,20%
17096,SRT0040525,96,43,2.23255814,20%
17104,SRT0040533,72,32,2.25,20%
17117,MUM0300157,26,12,2.166666667,15%
17124,SRT0040541,76,34,2.235294118,20%
17125,SRT0040542,76,34,2.235294118,20%
17127,SRT0040544,76,34,2.235294118,20%
17136,SRT0040553,92,41,2.243902439,20%
17138,SRT0040555,92,41,2.243902439,20%
17387,BLR0190084,81,40,2.025,15%
17396,BLR0190093,77,38,2.026315789,15%
17400,BLR0190097,79,39,2.025641026,15%
17403,BLR0190100,73,36,2.027777778,15%
17404,BLR0190101,75,37,2.027027027,15%
17407,BLR0190104,69,34,2.029411765,15%
17408,BLR0190105,69,34,2.029411765,15%
17409,BLR0190106,83,41,2.024390244,15%
17414,BLR0190111,75,37,2.027027027,15%
17415,BLR0190112,75,37,2.027027027,15%
17416,BLR0190113,69,34,2.029411765,15%
17547,MUM0040742,101,43,2.348837209,30%
17551,MUM0040746,78,33,2.363636364,30%
17719,VNS0140291,118,36,3.277777778,B1G1
17736,BLR0060330,218,70,3.114285714,B1G1
17737,BLR0060331,216,69,3.130434783,B1G1
17738,BLR0060332,216,69,3.130434783,B1G1
17739,BLR0060333,216,69,3.130434783,B1G1
17740,BLR0060334,216,69,3.130434783,B1G1
17742,BLR0060336,218,70,3.114285714,B1G1
17743,BLR0060337,216,69,3.130434783,B1G1
17744,BLR0060338,216,69,3.130434783,B1G1
17746,BLR0060340,216,69,3.130434783,B1G1
17747,BLR0060341,216,69,3.130434783,B1G1
17748,BLR0060342,216,69,3.130434783,B1G1
17762,BLR0010194,34,11,3.090909091,B1G1
17766,BLR0010198,35,11,3.181818182,B1G1
17789,BLR1100119,53,5,10.6,B1G1
17967,BLR0010205,30,9,3.333333333,B1G1
17979,BLR0010219,27,8,3.375,B1G1
17980,BLR0010220,26,8,3.25,B1G1
18004,MUM0110035,123,49,2.510204082,B1G1
18005,MUM0110036,94,37,2.540540541,B1G1
18007,MUM0110038,87,34,2.558823529,B1G1
18008,MUM0110039,71,28,2.535714286,B1G1
18010,MUM0110041,128,50,2.56,B1G1
18018,MUM0130093,58,26,2.230769231,20%
18027,MUM0130102,48,21,2.285714286,20%
18130,MUM0010079,72,32,2.25,20%
18131,MUM0010080,58,26,2.230769231,20%
18133,MUM0010082,72,32,2.25,20%
18134,MUM0010083,72,32,2.25,20%
18135,MUM0010084,76,34,2.235294118,20%
18137,MUM0010086,84,38,2.210526316,20%
18138,MUM0010087,72,32,2.25,20%
18140,MUM0010089,76,34,2.235294118,20%
18141,MUM0010090,68,30,2.266666667,20%
18145,MUM0010094,60,27,2.222222222,20%
18146,MUM0010095,76,34,2.235294118,20%
18147,MUM0010096,76,34,2.235294118,20%
18150,MUM0010099,76,34,2.235294118,20%
18152,MUM0010101,76,34,2.235294118,20%
18153,MUM0010102,68,30,2.266666667,20%
18154,MUM0010103,84,38,2.210526316,20%
18155,MUM0010104,68,30,2.266666667,20%
18157,MUM0010106,68,30,2.266666667,20%
18158,MUM0010107,80,36,2.222222222,20%
18159,MUM0010108,92,41,2.243902439,20%
18161,MUM0010110,76,34,2.235294118,20%
18162,MUM0010111,88,39,2.256410256,20%
18163,MUM0010112,64,29,2.206896552,20%
18167,MUM0010116,68,30,2.266666667,20%
18168,MUM0010117,84,38,2.210526316,20%
18172,MUM0010121,64,29,2.206896552,20%
18173,KOL0010001,155,61,2.540983607,B1G1
18375,BLR0020605,382,124,3.080645161,B1G1
18376,BLR0020606,206,65,3.169230769,B1G1
18377,BLR0020607,206,65,3.169230769,B1G1
18378,BLR0020608,206,65,3.169230769,B1G1
18379,BLR0020609,206,65,3.169230769,B1G1
18380,BLR0020610,206,65,3.169230769,B1G1
18381,BLR0020611,112,34,3.294117647,B1G1
18382,BLR0020612,123,38,3.236842105,B1G1
18383,BLR0020613,112,34,3.294117647,B1G1
18384,BLR0020614,123,38,3.236842105,B1G1
18385,BLR0020615,123,38,3.236842105,B1G1
18386,BLR0020616,112,34,3.294117647,B1G1
18387,BLR0020617,123,38,3.236842105,B1G1
18388,BLR0020618,123,38,3.236842105,B1G1
18389,BLR0020619,123,38,3.236842105,B1G1
18390,BLR0020620,112,34,3.294117647,B1G1
18391,BLR0020621,112,34,3.294117647,B1G1
18392,BLR0020622,112,34,3.294117647,B1G1
18393,BLR0020624,123,38,3.236842105,B1G1
18394,BLR0020626,112,34,3.294117647,B1G1
18395,BLR0020627,112,34,3.294117647,B1G1
18396,BLR0020628,112,34,3.294117647,B1G1
18397,BLR0020629,123,38,3.236842105,B1G1
18398,BLR0020630,123,38,3.236842105,B1G1
18399,BLR0020631,112,34,3.294117647,B1G1
18400,BLR0020632,123,38,3.236842105,B1G1
18401,BLR0020633,112,34,3.294117647,B1G1
18549,VNS0020530,682,227,3.004405286,B1G1
18578,SRT0040569,101,43,2.348837209,30%
18579,SRT0040570,101,43,2.348837209,30%
18580,SRT0040571,101,43,2.348837209,30%
18581,SRT0040572,101,43,2.348837209,30%
18587,VNS0240032,528,345,1.530434783,10%
18588,SRT0040578,96,41,2.341463415,30%
18599,SRT0040589,96,41,2.341463415,30%
18600,SRT0040593,80,34,2.352941176,30%
18612,SRT0040605,113,49,2.306122449,30%
18614,SRT0040606,113,49,2.306122449,30%
18615,SRT0040607,113,49,2.306122449,30%
18616,SRT0040608,113,49,2.306122449,30%
18627,SRT0050377,143,64,2.234375,20%
18628,SRT0050378,280,127,2.204724409,20%
18631,SRT0050381,207,94,2.20212766,20%
18632,SRT0050382,187,85,2.2,20%
18633,SRT0050383,222,100,2.22,20%
18634,SRT0050384,207,94,2.20212766,20%
18635,SRT0050385,187,85,2.2,20%
18637,SRT0050387,227,103,2.203883495,20%
18868,BLR0190116,155,59,2.627118644,B1G1
18879,BLR0190127,82,30,2.733333333,B1G1
18881,BLR0190129,82,30,2.733333333,B1G1
18884,BLR0190132,63,23,2.739130435,B1G1
18904,BLR1160001,237,118,2.008474576,15%
18905,BLR1160002,22,10,2.2,20%
18906,BLR1160003,22,10,2.2,20%
18907,BLR1160004,22,10,2.2,20%
18909,BLR1160006,22,10,2.2,20%
18910,BLR1160007,22,10,2.2,20%
18911,BLR1160008,26,12,2.166666667,15%
18912,BLR1160009,26,12,2.166666667,15%
18913,BLR1160010,26,12,2.166666667,15%
18914,BLR1160011,26,12,2.166666667,15%
18915,BLR1160012,410,227,1.806167401,10%
18916,BLR1160013,20,10,2,15%
18917,BLR1160014,20,10,2,15%
19017,BLR0840030,128,40,3.2,B1G1
19018,BLR0840031,128,40,3.2,B1G1
19019,BLR0840032,79,23,3.434782609,B1G1
19020,BLR0840033,139,43,3.23255814,B1G1
19021,BLR0840034,63,18,3.5,B1G1
19112,SRT0050393,71,30,2.366666667,30%
19115,SRT0050396,73,31,2.35483871,30%
19117,SRT0050398,80,34,2.352941176,30%
19119,SRT0050400,71,30,2.366666667,30%
19121,SRT0050402,91,39,2.333333333,30%
19122,SRT0050403,78,33,2.363636364,30%
19125,SRT0050406,58,25,2.32,30%
19127,SRT0050408,73,31,2.35483871,30%
19130,SRT0050411,75,32,2.34375,30%
19133,SRT0050414,74,32,2.3125,30%
19135,SRT0050416,80,34,2.352941176,30%
19137,SRT0050418,75,32,2.34375,30%
19138,SRT0050419,92,39,2.358974359,30%
19140,SRT0050421,63,27,2.333333333,30%
19365,MUM0030460,203,88,2.306818182,30%
19473,BLR1170001,112,55,2.036363636,15%
19474,BLR1170002,112,55,2.036363636,15%
19475,BLR1170003,112,55,2.036363636,15%
19476,BLR1170004,112,55,2.036363636,15%
19477,BLR1170005,106,52,2.038461538,15%
19478,BLR1170006,106,52,2.038461538,15%
19479,BLR1170007,106,52,2.038461538,15%
19480,BLR1170008,106,52,2.038461538,15%
19481,BLR1170009,97,48,2.020833333,15%
19482,BLR1170010,97,48,2.020833333,15%
19483,BLR1170011,97,48,2.020833333,15%
19484,BLR1170012,60,29,2.068965517,15%
19485,BLR1170013,60,29,2.068965517,15%
19486,BLR1170014,60,29,2.068965517,15%
19487,BLR1170015,60,29,2.068965517,15%
19488,BLR1170016,58,28,2.071428571,15%
19489,BLR1170017,58,28,2.071428571,15%
19490,BLR1170018,58,28,2.071428571,15%
19491,BLR1170019,114,56,2.035714286,15%
19492,BLR1170020,114,56,2.035714286,15%
19493,BLR1170021,114,56,2.035714286,15%
19494,BLR1170022,91,45,2.022222222,15%
19495,BLR1170023,91,45,2.022222222,15%
19496,BLR1170024,91,45,2.022222222,15%
19497,BLR1170025,116,57,2.035087719,15%
19498,BLR1170026,116,57,2.035087719,15%
19499,BLR1170027,70,34,2.058823529,15%
19500,BLR1170028,70,34,2.058823529,15%
19501,BLR1170029,70,34,2.058823529,15%
19502,BLR1170030,75,37,2.027027027,15%
19503,BLR1170031,75,37,2.027027027,15%
19504,BLR1170032,83,41,2.024390244,15%
19505,BLR1170033,83,41,2.024390244,15%
19506,BLR1170034,97,48,2.020833333,15%
19507,BLR1170035,97,48,2.020833333,15%
19725,MUM0220034,72,35,2.057142857,15%
19726,MUM0220035,288,155,1.858064516,10%
19727,MUM0220036,112,57,1.964912281,10%
19728,MUM0220037,162,85,1.905882353,10%
19729,MUM0220038,229,122,1.87704918,10%
19730,MUM0220039,97,49,1.979591837,10%
19731,MUM0220040,72,35,2.057142857,15%
19733,MUM0220042,480,261,1.83908046,10%
19735,MUM0220029,982,540,1.818518519,10%
19736,MUM0220030,2234,1236,1.807443366,10%
19737,MUM0220031,371,201,1.845771144,10%
19738,MUM0220032,450,245,1.836734694,10%
19753,PUN0010014,46,19,2.421052632,B1G1
19763,BLR0050208,58,32,1.8125,10%
19765,BLR0050210,50,28,1.785714286,10%
19770,BLR0050216,54,30,1.8,10%
19771,BLR0050217,54,30,1.8,10%
19773,BLR0050219,54,30,1.8,10%
19776,BLR0050222,50,28,1.785714286,10%
19784,BLR0050230,54,30,1.8,10%
19785,BLR0050231,59,33,1.787878788,10%
19788,BLR0050234,58,32,1.8125,10%
19790,BLR0040050,46,22,2.090909091,15%
19791,BLR0040051,58,28,2.071428571,15%
19792,BLR0040052,47,23,2.043478261,15%
19793,BLR0040053,44,21,2.095238095,15%
19794,BLR0040054,43,21,2.047619048,15%
19796,BLR0040056,46,22,2.090909091,15%
19797,BLR0040057,45,22,2.045454545,15%
19798,BLR0040058,41,20,2.05,15%
19799,BLR0040059,50,25,2,15%
19800,BLR0040060,100,50,2,15%
19801,BLR0040061,64,31,2.064516129,15%
19802,BLR0040062,53,26,2.038461538,15%
19803,BLR0040063,50,24,2.083333333,15%
19804,BLR0040064,42,20,2.1,15%
19805,BLR0040065,50,24,2.083333333,15%
19806,BLR0040066,50,24,2.083333333,15%
19807,BLR0040067,53,26,2.038461538,15%
19822,BLR1170036,68,38,1.789473684,10%
19823,BLR1170037,68,38,1.789473684,10%
19824,BLR1170038,68,38,1.789473684,10%
19825,BLR1170039,68,38,1.789473684,10%
19826,BLR1170040,68,38,1.789473684,10%
19827,BLR1170041,68,38,1.789473684,10%
19828,BLR1170042,68,38,1.789473684,10%
19829,BLR1170043,68,38,1.789473684,10%
19830,BLR1170044,68,38,1.789473684,10%
19831,BLR1170045,74,41,1.804878049,10%
19832,BLR1170046,74,41,1.804878049,10%
19833,BLR1170047,74,41,1.804878049,10%
19834,BLR1170048,74,41,1.804878049,10%
19835,BLR1170049,74,41,1.804878049,10%
19836,BLR1170050,74,41,1.804878049,10%
19837,BLR1170051,74,41,1.804878049,10%
19838,BLR1170052,74,41,1.804878049,10%
19839,BLR1170054,74,41,1.804878049,10%
19840,BLR1170055,74,41,1.804878049,10%
19841,BLR1170056,74,41,1.804878049,10%
19842,BLR1170057,76,42,1.80952381,10%
19843,BLR1170058,76,42,1.80952381,10%
19844,BLR1170059,76,42,1.80952381,10%
19845,BLR1170060,76,42,1.80952381,10%
19846,BLR1170061,76,42,1.80952381,10%
19847,BLR1170062,76,42,1.80952381,10%
19848,BLR1170063,76,42,1.80952381,10%
19849,BLR1170064,76,42,1.80952381,10%
19850,BLR1170065,76,42,1.80952381,10%
19851,BLR1170066,76,42,1.80952381,10%
19852,BLR1170068,65,36,1.805555556,10%
19853,BLR1170069,65,36,1.805555556,10%
19854,BLR1170071,70,39,1.794871795,10%
19855,BLR1170072,70,39,1.794871795,10%
19856,BLR1170073,70,39,1.794871795,10%
19857,BLR1170075,70,39,1.794871795,10%
19858,BLR1170076,70,39,1.794871795,10%
19859,BLR1170077,70,39,1.794871795,10%
19860,BLR1170078,76,42,1.80952381,10%
19861,BLR1170079,76,42,1.80952381,10%
19862,BLR1170080,76,42,1.80952381,10%
19863,BLR1170081,76,42,1.80952381,10%
19864,BLR1170082,76,42,1.80952381,10%
19865,BLR1170083,76,42,1.80952381,10%
19866,BLR1170084,76,42,1.80952381,10%
19867,BLR1170085,81,45,1.8,10%
19868,BLR1170086,81,45,1.8,10%
19869,BLR1170087,81,45,1.8,10%
19870,BLR1170088,81,45,1.8,10%
19871,BLR1170089,81,45,1.8,10%
19872,BLR1170090,81,45,1.8,10%
19873,BLR1170091,68,38,1.789473684,10%
19874,BLR1170092,68,38,1.789473684,10%
19875,BLR1170093,68,38,1.789473684,10%
19876,BLR1170094,86,48,1.791666667,10%
19877,BLR1170095,86,48,1.791666667,10%
19878,BLR1170097,65,36,1.805555556,10%
19879,BLR1170098,79,44,1.795454545,10%
19880,BLR1170099,79,44,1.795454545,10%
19881,BLR1170100,50,28,1.785714286,10%
19883,BLR1170102,54,30,1.8,10%
19884,BLR1170104,58,32,1.8125,10%
19885,BLR1170105,58,32,1.8125,10%
19886,BLR1170106,65,36,1.805555556,10%
19887,BLR1170107,65,36,1.805555556,10%
19888,BLR1170108,65,36,1.805555556,10%
19889,BLR1170109,65,36,1.805555556,10%
19890,BLR1170110,47,26,1.807692308,10%
19891,BLR1170111,47,26,1.807692308,10%
19892,BLR1170112,50,28,1.785714286,10%
19893,BLR1170113,50,28,1.785714286,10%
19894,BLR1170114,61,34,1.794117647,10%
19895,BLR1170115,61,34,1.794117647,10%
19896,BLR1170116,50,28,1.785714286,10%
19897,BLR1170117,50,28,1.785714286,10%
19899,BLR1170119,52,29,1.793103448,10%
19900,BLR1170120,36,20,1.8,10%
19901,BLR1170121,36,20,1.8,10%
19902,BLR1170122,50,28,1.785714286,10%
19903,BLR1170123,50,28,1.785714286,10%
19904,BLR1170124,59,33,1.787878788,10%
19905,BLR1170125,59,33,1.787878788,10%
19906,BLR1170126,63,35,1.8,10%
19907,BLR1170127,34,19,1.789473684,10%
19908,BLR1170128,70,39,1.794871795,10%
19909,BLR1170129,77,43,1.790697674,10%
19910,BLR1170130,79,44,1.795454545,10%
20079,MUM0300182,215,107,2.009345794,15%
20082,MUM0130122,38,21,1.80952381,10%
20084,MUM0130124,54,30,1.8,10%
20100,MUM0130140,43,24,1.791666667,10%
20114,MUM0210054,58,29,2,15%
20120,MUM0210057,64,32,2,15%
20132,MUM0210063,58,29,2,15%
20146,MUM0230061,60,26,2.307692308,30%
20152,MUM0230067,55,23,2.391304348,B1G1
20154,MUM0230070,82,35,2.342857143,30%
20163,MUM0230080,32,13,2.461538462,B1G1
20168,MUM0230085,30,13,2.307692308,30%
20175,MUM0230092,24,10,2.4,B1G1
20212,MUM0160663,12,6,2,15%
20214,MUM0160664,12,6,2,15%
20216,MUM0160665,12,6,2,15%
20218,MUM0160666,12,6,2,15%
20220,MUM0160667,12,6,2,15%
20292,MUM0160668,12,6,2,15%
20294,MUM0160669,12,6,2,15%
20295,MUM0160670,12,6,2,15%
20296,MUM0160671,22,11,2,15%
20297,MUM0160672,22,11,2,15%
20298,MUM0160673,22,11,2,15%
20311,MUM0160686,12,6,2,15%
20312,MUM0160687,10,5,2,15%
20313,MUM0160688,10,5,2,15%
20315,MUM0160690,10,5,2,15%
20316,MUM0160691,10,5,2,15%
20318,MUM0160693,12,6,2,15%
20319,MUM0160694,12,6,2,15%
20320,MUM0160695,12,6,2,15%
20321,MUM0160696,12,6,2,15%
20325,MUM0160700,10,5,2,15%
20326,MUM0160701,26,13,2,15%
20327,MUM0160703,22,11,2,15%
20333,MUM0160709,26,13,2,15%
20340,MUM0160716,10,5,2,15%
20341,MUM0160717,10,5,2,15%
20343,MUM0160719,10,5,2,15%
20345,MUM0160721,18,9,2,15%
20346,MUM0160722,12,6,2,15%
20350,MUM0160726,8,4,2,15%
20357,MUM0160733,44,22,2,15%
20362,MUM0160738,18,9,2,15%
20374,MUM0160750,12,6,2,15%
20375,MUM0160751,16,8,2,15%
20376,MUM0160752,16,8,2,15%
20380,MUM0160756,20,10,2,15%
20381,MUM0160757,18,9,2,15%
20382,MUM0160758,16,8,2,15%
20384,MUM0160760,16,8,2,15%
20395,MUM0160771,16,8,2,15%
20400,MUM0160776,16,8,2,15%
20401,MUM0160777,16,8,2,15%
20402,MUM0160778,16,8,2,15%
20406,MUM0160782,14,7,2,15%
20408,MUM0160784,14,7,2,15%
20418,MUM0160795,12,6,2,15%
20419,MUM0280138,179,79,2.265822785,20%
20500,BLR0200798,29,10,2.9,B1G1
20507,BLR0200805,31,11,2.818181818,B1G1
20637,KOL0010167,148,60,2.466666667,B1G1
20912,MUM0280170,143,75,1.906666667,10%
20959,MUM0380003,18,10,1.8,10%
20961,MUM0380005,23,13,1.769230769,10%
20964,MUM0380008,27,15,1.8,10%
20966,MUM0380010,113,63,1.793650794,10%
20970,MUM0380014,29,16,1.8125,10%
20976,MUM0380020,29,16,1.8125,10%
21047,SRT0140006,48,18,2.666666667,B1G1
21049,SRT0140008,45,16,2.8125,B1G1
21051,SRT0140010,48,18,2.666666667,B1G1
21052,SRT0140011,43,15,2.866666667,B1G1
21057,SRT0140016,54,20,2.7,B1G1
21068,BLR0710055,72,31,2.322580645,30%
21069,BLR0710056,72,31,2.322580645,30%
21070,BLR0710057,61,26,2.346153846,30%
21077,BLR0710064,67,29,2.310344828,30%
21082,BLR0710069,48,20,2.4,B1G1
21084,BLR0710071,38,14,2.714285714,B1G1
21087,BLR0710074,47,19,2.473684211,B1G1
21166,BLR0200936,76,33,2.303030303,30%
21179,BLR0200949,72,31,2.322580645,30%
21180,BLR0200950,37,14,2.642857143,B1G1
21225,KOL0010180,63,35,1.8,10%
21234,KOL0010189,104,41,2.536585366,B1G1
21238,KOL0010193,94,37,2.540540541,B1G1
21239,KOL0010194,104,41,2.536585366,B1G1
21241,KOL0010196,74,41,1.804878049,10%
21273,BLR0200952,28,8,3.5,B1G1
21276,BLR0200955,31,8,3.875,B1G1
21277,BLR0200956,31,9,3.444444444,B1G1
21278,BLR0200957,43,13,3.307692308,B1G1
21279,BLR0200958,35,10,3.5,B1G1
21280,BLR0200959,30,8,3.75,B1G1
21281,BLR0200960,38,12,3.166666667,B1G1
21282,BLR0200961,57,19,3,B1G1
21283,BLR0200962,38,12,3.166666667,B1G1
21284,BLR0200963,36,10,3.6,B1G1
21285,BLR0200964,30,8,3.75,B1G1
21289,BLR0200968,38,11,3.454545455,B1G1
21290,BLR0200969,35,10,3.5,B1G1
21292,BLR0200971,52,17,3.058823529,B1G1
21296,BLR0200975,36,10,3.6,B1G1
21297,BLR0200976,30,8,3.75,B1G1
21299,BLR0200978,31,9,3.444444444,B1G1
21300,BLR0200979,30,8,3.75,B1G1
21302,BLR0200981,33,9,3.666666667,B1G1
21307,SRT0120446,115,46,2.5,B1G1
21347,MUM0010122,68,34,2,15%
21350,MUM0010125,66,33,2,15%
21352,MUM0010127,63,23,2.739130435,B1G1
21353,MUM0010128,46,23,2,15%
21354,MUM0010129,50,25,2,15%
21355,MUM0010130,90,45,2,15%
21356,MUM0010131,90,45,2,15%
21357,MUM0010132,72,36,2,15%
21358,MUM0010133,72,36,2,15%
21359,MUM0010134,68,34,2,15%
21360,MUM0010135,79,30,2.633333333,B1G1
21363,MUM0010138,76,38,2,15%
21365,MUM0010140,46,23,2,15%
21367,MUM0010142,96,38,2.526315789,B1G1
21369,MUM0010144,94,47,2,15%
21370,MUM0010145,117,47,2.489361702,B1G1
21371,MUM0010146,94,47,2,15%
21372,MUM0010147,94,47,2,15%
21373,MUM0010148,76,38,2,15%
21375,MUM0010150,84,42,2,15%
21471,BLR1200001,122,81,1.50617284,10%
21472,BLR1200002,122,81,1.50617284,10%
21473,BLR1200003,122,81,1.50617284,10%
21474,BLR1200004,122,81,1.50617284,10%
21475,BLR1200005,122,81,1.50617284,10%
21476,BLR1200006,75,50,1.5,10%
21477,BLR1200007,122,81,1.50617284,10%
21478,BLR1200008,75,50,1.5,10%
21479,BLR1200009,75,50,1.5,10%
21480,BLR1200010,75,50,1.5,10%
21481,BLR1200011,75,50,1.5,10%
21482,BLR1200012,75,50,1.5,10%
21485,MUM0420003,219,109,2.009174312,15%
21535,BLR1200013,68,45,1.511111111,10%
